"key","ID","dataset","TL_mm","width_mm","height_mm","weight_g","gonads_g","pred.eggs","pred.age","age","class"
242,"65622","batch",279.33934325608425,55.43491483704824,93.96002318478372,925,NA,3585,15.098356906406497,NA,6
243,"66821","batch",347.84888730198145,66.4397087954061,119.4015891209953,1510,NA,9369,22.917441016617314,NA,8
244,"66822","batch",329.4224979709834,55.192376440157844,124.27003955203175,1510,NA,7382,20.614231137598694,NA,8
245,"67751","batch",310.96114300750196,64.09564059122779,120.74538958855499,1134,NA,5734,18.465711964461995,NA,7
246,"67752","batch",306.0622180160135,44.69516942149392,100.45246442491892,1134,NA,5349,17.91960930014895,NA,7
247,"67753","batch",311.2900089006871,53.384848208255384,116.16620247675262,1134,NA,5761,18.50271713294135,NA,7
248,"67754","batch",304.18455940485,53.54044658210089,106.0716757292998,1134,NA,5207,17.71281104903491,NA,7
249,"67755","batch",312.0423147007823,55.77427685497636,96.83689741110554,1134,NA,5822,18.587534934286964,NA,7
250,"68751","batch",323.63096942193806,66.28052258469413,109.1280085564886,1300,NA,6830,19.92413140906428,NA,7
251,"68752","batch",319.2873726785183,59.264470842710445,116.10294415501802,1300,NA,6438,19.416412984327103,NA,7
252,"68753","batch",323.3898358922452,61.982579411106165,115.48208193131997,1300,NA,6808,19.8957275828348,NA,7
253,"68754","batch",312.29628394171596,56.413606448108524,94.03551938108565,1300,NA,5843,18.616220604925786,NA,7
254,"68755","batch",315.48611362464726,56.03383008800446,115.37641238981308,1300,NA,6109,18.978777420027793,NA,7
255,"69751","batch",312.6397523339838,61.34822599804414,114.7166217437718,1144,NA,5871,18.65505721460186,NA,7
256,"69752","batch",303.6113515961915,62.13391820599186,104.30531604220597,1144,NA,5164,17.649952633714673,NA,7
257,"69753","batch",306.94544399157166,42.94609189197657,102.95307471129996,1144,NA,5417,18.017361271738977,NA,7
258,"69754","batch",312.96434873715043,60.618131643565555,124.91352386020742,1144,NA,5898,18.69180448550064,NA,7
259,"69755","batch",309.9488009940833,58.63845373878045,108.30348872525337,1144,NA,5653,18.352074756418133,NA,7
260,"70541","batch",246.7998771413695,40.70070274145304,83.58075887193411,775,NA,2083,11.975837269882962,NA,5
261,"70542","batch",226.67531781550497,42.54346694061254,70.56346733412356,775,NA,1435,10.190446616025222,NA,5
262,"70543","batch",216.54008891270496,34.813897512182,65.98590438467929,775,NA,1174,9.328592815453757,NA,5
263,"70544","batch",214.62033544434234,34.828214153836484,64.56722818047155,775,NA,1129,9.167997835545446,NA,5
264,"71831","batch",344.90097218565643,70.40272778407059,120.00906609440705,1430,NA,9026,22.537331025011845,NA,8
265,"71832","batch",342.8591003008187,76.70251902702181,133.53754214095272,1430,NA,8794,22.276740707957334,NA,8
266,"71833","batch",329.96066332794726,62.595371955362225,130.9750829234675,1430,NA,7435,20.679140288482508,NA,8
267,"72521","batch",204.15841939975508,32.278140441414386,74.21390412375624,660,NA,907,8.307075481503652,NA,5
268,"72522","batch",237.98057545977645,35.849818607979415,87.11597561238382,660,NA,1776,11.180792006336166,NA,5
269,"73611","batch",281.40009161876515,48.27949485882865,95.92506202990243,870,NA,3702,15.307056069099382,NA,6
270,"74761","batch",305.0698424000293,49.91010603720107,98.91187757636948,1055,NA,5274,17.81014176900283,NA,7
271,"74762","batch",302.493137255311,53.15754681669053,103.70611569181231,1055,NA,5081,17.52769222997288,NA,7
272,"74763","batch",303.61670244671404,57.29672418026412,91.18764171629998,1055,NA,5164,17.65053882608135,NA,7
273,"74764","batch",310.16119244135916,51.41704741747962,106.8536019431657,1055,NA,5670,18.375881741157798,NA,7
274,"74765","batch",305.0634619500488,73.49306227234466,118.88058914776384,1055,NA,5273,17.80943919376663,NA,7
275,"74766","batch",308.1676610093564,56.86913747731576,109.10929936359163,1055,NA,5512,18.153139349919964,NA,7
276,"75511","batch",210.41826721723191,39.596859937658344,74.57560889274384,1220,NA,1035,8.819341054358674,NA,5
277,"76621","batch",263.60133104375564,36.085417702860134,93.15080698910943,720,NA,2780,13.549014610926982,NA,6
278,"76622","batch",259.88035931810737,49.16676553467353,84.5101631743578,720,NA,2612,13.193694358143325,NA,6
279,"77731","batch",312.4555290322751,49.34899839011151,122.87850332432681,1260,NA,5856,18.63422072358416,NA,7
280,"77732","batch",319.49768902920187,64.54146166806284,112.26183616881835,1260,NA,6456,19.44080694280871,NA,7
281,"77733","batch",301.666890937835,56.86963280056012,99.194799255171,1260,NA,5021,17.437661520448327,NA,7
282,"78711","batch",313.65545864775777,54.68525793536157,110.93631657931861,1290,NA,5955,18.77018912003304,NA,7
283,"79821","batch",347.1276576537639,74.62298633595337,112.74078155400497,1790,NA,9284,22.824014808525565,NA,8
284,"79822","batch",334.9535209275782,57.4171819672757,125.92059004201772,1790,NA,7940,21.287875080947014,NA,8
285,"80581","batch",203.34999745106325,31.577672703287845,69.01507299203513,656.25,NA,891,8.241529403582751,NA,5
286,"80582","batch",207.7927840896882,30.98704731174097,67.0042896426108,656.25,NA,980,8.6034619585609,NA,5
287,"80583","batch",216.75311389914714,33.823055512303576,69.76611638369839,656.25,NA,1179,9.346464336355611,NA,5
288,"80584","batch",208.58674895460717,38.40155444354983,73.0765187324902,656.25,NA,996,8.668587690528629,NA,5
289,"80585","batch",207.47918043541722,36.10490947227008,63.93592093219431,656.25,NA,973,8.577775778831294,NA,5
290,"80586","batch",211.8439904586412,39.39079825323524,65.82597169128648,656.25,NA,1066,8.937200256349575,NA,5
291,"80587","batch",212.09265901241452,33.9374358816553,72.1080872999474,656.25,NA,1072,8.957802500136461,NA,5
292,"80588","batch",207.4394101582002,35.87397963516411,66.46189269359522,656.25,NA,972,8.574519847072978,NA,5
293,"81651","batch",299.0966095554177,55.35049051389374,110.87186320981762,1046,NA,4836,17.159246738284484,NA,6
294,"81652","batch",267.02367261378095,40.23430024613316,90.49495765398245,1046,NA,2942,13.879435252239865,NA,6
295,"81653","batch",275.84003535681404,59.14765388807024,102.69797735093208,1046,NA,3392,14.747141491358335,NA,6
296,"81654","batch",284.39068322326057,51.42575284622484,101.75500950871506,1046,NA,3878,15.612432314479015,NA,6
297,"81655","batch",255.85928605659865,48.36527299639852,75.58835474327516,1046,NA,2440,12.814219148543348,NA,6
298,"82651","batch",256.82622535317205,49.59236109203626,80.45430397846854,860,NA,2481,12.90504954041625,NA,6
299,"82652","batch",253.47154331579804,43.78537019820198,93.63598091036643,860,NA,2342,12.591052115229854,NA,6
300,"82653","batch",296.5334420676809,51.616795658383545,108.14389211802269,860,NA,4657,16.884058549565403,NA,6
301,"82654","batch",284.01189940958284,55.72189624864599,92.55040393015379,860,NA,3855,15.573587853041353,NA,6
302,"82655","batch",255.64803491788916,39.73730759482659,79.97365799146729,860,NA,2431,12.794410265870344,NA,6
303,"83641","batch",275.13720991951413,60.2025588413317,101.3477559637635,1085,NA,3354,14.677075933548306,NA,6
304,"83642","batch",273.61604019184597,46.38599038133606,89.51895563163886,1085,NA,3274,14.525966086723422,NA,6
305,"83643","batch",269.3856100125704,56.693100604756204,103.8616424595955,1085,NA,3058,14.109537218675914,NA,6
306,"83644","batch",299.56386175728403,63.58178043519619,117.23287118545272,1085,NA,4869,17.209675140926514,NA,6
307,"84751","batch",305.23241712898016,55.765827693638805,97.5285347830221,1208,NA,5286,17.828048828617664,NA,7
308,"84752","batch",320.5224450044334,62.37780490203097,107.29859981628036,1208,NA,6548,19.5599393421276,NA,7
309,"84753","batch",302.64271929115057,48.9750344197432,97.83627679668851,1208,NA,5092,17.544019067812552,NA,7
310,"84754","batch",310.6107939220965,58.464849580156596,113.94336156238822,1208,NA,5706,18.426337728593623,NA,7
311,"84755","batch",304.3874638173729,61.642545670160644,98.23734971041972,1208,NA,5222,17.73509213451462,NA,7
312,"85751","batch",305.63943669758737,55.95399768506453,94.13053406830375,1216,NA,5317,17.872925861053723,NA,7
313,"85752","batch",321.19244120270014,56.01586561235468,129.1356725838884,1216,NA,6608,19.6380763848921,NA,7
314,"85753","batch",318.27793572098017,54.20287378304496,119.76743728683864,1216,NA,6349,19.29959656124736,NA,7
315,"85754","batch",307.41308999434114,55.53736479492448,113.66627435422362,1216,NA,5453,18.06924295492556,NA,7
316,"85755","batch",312.8800394758582,63.93022580529801,105.55582035113562,1216,NA,5891,18.682255740828204,NA,7
317,"86751","batch",302.99473354779184,51.98849323913517,106.02404879736734,1213,NA,5118,17.58247512278179,NA,7
318,"86752","batch",309.4932217746973,55.48630484357983,113.1245152583673,1213,NA,5617,18.30107010680285,NA,7
319,"86753","batch",324.2610113285482,51.764182934293885,105.77078973391315,1213,NA,6889,19.998468359320597,NA,7
320,"86754","batch",315.9931405521929,60.82050486475468,110.51259051315678,1213,NA,6152,19.03679686727006,NA,7
321,"86755","batch",316.95083799399436,66.6435766344282,113.0428378031667,1213,NA,6234,19.14668254660992,NA,7
322,"87751","batch",308.49975175596774,65.80338451167916,120.68638114260627,1280,NA,5538,18.19013432384561,NA,7
323,"87752","batch",310.7365507055074,61.67876264385405,113.81409120977717,1280,NA,5716,18.440465270881994,NA,7
324,"87753","batch",324.90585691668093,48.7672743602837,124.8419763640828,1280,NA,6949,20.07473608730773,NA,7
325,"87754","batch",321.52197655290365,62.043444250830206,114.67627101634596,1280,NA,6638,19.676579845244742,NA,7
326,"87755","batch",323.88516150414944,62.42756600906511,106.7714902313702,1280,NA,6854,19.954101506285042,NA,7
327,"88861","batch",345.49532221630216,61.91613315304803,120.88139830488696,1608.3333333333333,NA,9094,22.613595318707528,NA,8
328,"88862","batch",344.77237077988684,65.3466702498385,110.81721187850312,1608.3333333333333,NA,9011,22.52085401763982,NA,8
329,"88863","batch",332.4290750939399,55.8979791562075,125.34072757154594,1608.3333333333333,NA,7682,20.978605271983287,NA,8
330,"88864","batch",344.29163670912385,68.9136912543306,134.66341552185187,1608.3333333333333,NA,8956,22.459337207590238,NA,8
331,"88865","batch",349.67147813923657,63.01192550209673,124.76004568636297,1608.3333333333333,NA,9586,23.154790940458867,NA,8
332,"88866","batch",333.04653317667544,51.92374864675917,111.2078459350542,1608.3333333333333,NA,7744,21.053966885317962,NA,8
333,"89521","batch",220.56820424087346,35.69202957216337,78.71539922274528,760,NA,1273,9.66827586943889,NA,5
334,"89522","batch",240.79444466880523,47.89783777923999,82.02714983628634,760,NA,1870,11.432260283574031,NA,5
335,"90681","batch",254.78043179027736,42.734737254574654,84.68573774020423,1025,NA,2395,12.713187517509308,NA,6
336,"90682","batch",268.8211436830461,51.19966461435474,99.22444073880818,1025,NA,3030,14.05439167280484,NA,6
337,"90683","batch",272.68703089188784,53.317709151288255,89.46266954904036,1025,NA,3226,14.43403945379546,NA,6
338,"90684","batch",258.6789924935438,45.155855291743094,95.0538425538942,1025,NA,2560,13.079834417360448,NA,6
339,"90685","batch",279.528058239026,47.77682989792115,91.58435850941045,1025,NA,3595,15.117410680925012,NA,6
340,"90686","batch",298.5379467639141,50.802898703661654,106.93025366285953,1025,NA,4797,17.099059759191103,NA,6
341,"90687","batch",299.4854918383062,58.48068260100777,110.80047665504736,1025,NA,4864,17.201211332785736,NA,6
342,"90688","batch",259.6461497875862,40.428850736847075,81.47928596235515,1025,NA,2602,13.17146439130724,NA,6
343,"917141","batch",314.0111301857978,58.76066365088655,113.4261255808968,1289.2857142857142,NA,5985,18.81060584417314,NA,7
344,"917142","batch",310.2232934087515,54.644718548236646,108.26547644944411,1289.2857142857142,NA,5675,18.382846085463363,NA,7
345,"917143","batch",317.22793721966445,45.38504564900836,116.82352689663729,1289.2857142857142,NA,6258,19.178549193105795,NA,7
346,"917144","batch",307.46305071376264,47.90478157752591,102.62260220494397,1289.2857142857142,NA,5457,18.074790819769856,NA,7
347,"917145","batch",312.2620226163417,62.731205955750475,109.26154134131788,1289.2857142857142,NA,5840,18.61234926748663,NA,7
348,"917146","batch",305.12320197559893,54.11719856893328,116.82115787811581,1289.2857142857142,NA,5278,17.816018012082154,NA,7
349,"917147","batch",309.86054709739983,61.39034610273824,110.06721696422707,1289.2857142857142,NA,5646,18.34218771379955,NA,7
350,"917148","batch",318.40972654148936,71.34120682656922,118.43632343988286,1289.2857142857142,NA,6361,19.314823127982194,NA,7
351,"917149","batch",312.6675785034895,66.72640494833817,108.49552801383089,1289.2857142857142,NA,5873,18.65820569244421,NA,7
352,"9171410","batch",302.53125920146704,58.81298861092956,99.18307887769286,1289.2857142857142,NA,5084,17.531852417437523,NA,7
353,"9171411","batch",319.8291095197201,60.969098286079806,112.88134597869701,1289.2857142857142,NA,6486,19.479286213780373,NA,7
354,"9171412","batch",311.0397192593664,55.395416798548396,101.15254841057087,1289.2857142857142,NA,5741,18.47454964999948,NA,7
355,"9171413","batch",324.5444340351969,70.62981908122735,97.3621239014005,1289.2857142857142,NA,6915,20.03196657566519,NA,7
356,"9171414","batch",307.78921494074166,59.5440742326616,116.4113962784863,1289.2857142857142,NA,5483,18.111033874284047,NA,7
357,"92821","batch",346.34917158819735,56.847059803423406,115.58645810281243,1350,NA,9193,22.723485194770724,NA,8
358,"92822","batch",327.9737415406853,59.346668909711184,103.51539992711206,1350,NA,7241,20.440162990389997,NA,8
359,"93551","batch",244.43647877848707,34.24055654431218,88.14891716212152,652,NA,1997,11.760782889195056,NA,5
360,"93552","batch",224.12460581189953,37.079863601646366,74.7603250889781,652,NA,1365,9.971290147168196,NA,5
361,"93553","batch",206.34594720927998,25.879079310017666,65.43433658558014,652,NA,950,8.485132749189853,NA,5
362,"93554","batch",217.33062124159187,42.01949605003446,71.38092685066566,652,NA,1193,9.3949653800697,NA,5
363,"93555","batch",242.03341189259663,38.849671060914986,79.59464584642359,652,NA,1913,11.543630535980842,NA,5
364,"94691","batch",264.5656422432512,44.29296932046831,96.621586883197807,980,NA,2825,13.641762968156279,NA,6
365,"94692","batch",279.76472192956135,48.77947492572949,101.32859306859586,980,NA,3609,15.141322122184082,NA,6
366,"94693","batch",291.9998812167905,55.92309480950092,91.05401778386027,980,NA,4353,16.403197754496723,NA,6
367,"94694","batch",254.48654717532918,47.59786696978459,88.65733304961053,980,NA,2383,12.68572274959089,NA,6
368,"94695","batch",285.4361584240105,54.12924340159221,103.70679115553267,980,NA,3940,15.719898315126276,NA,6
369,"94696","batch",285.2424023237545,47.82586032076974,103.23902660589332,980,NA,3929,15.69995382187393,NA,6
370,"94697","batch",273.73415666935034,41.75801577729533,80.81145843425455,980,NA,3280,14.53767332090488,NA,6
371,"94698","batch",272.40962441219017,46.11044415749707,92.39646852130377,980,NA,3211,14.406642246340997,NA,6
372,"94699","batch",278.5466626002453,50.91677772949413,109.19675690438613,980,NA,3540,15.018450244094133,NA,6
373,"95661","batch",296.4956780904904,48.80904581107115,108.86130518123164,1011.6666666666666,NA,4654,16.880022229206048,NA,6
374,"95662","batch",262.29285429790616,45.56798821449292,80.49929548440207,1011.6666666666666,NA,2720,13.423604015328905,NA,6
375,"95663","batch",261.8688739661593,40.39644695369163,80.58257650518243,1011.6666666666666,NA,2701,13.383075795298591,NA,6
376,"95664","batch",271.5905787718948,47.86442656473184,96.44054266410025,1011.6666666666666,NA,3169,14.325891999497781,NA,6
377,"95665","batch",267.34251947910525,47.649152611013356,90.76223891695903,1011.6666666666666,NA,2958,13.910398534144093,NA,6
378,"95666","batch",293.37556996615604,51.830948326417854,108.66908809299541,1011.6666666666666,NA,4444,16.548329979613545,NA,6
379,"96771","batch",305.25266885757446,54.305328353934385,109.04109373525219,1452.857142857143,NA,5287,17.830280209555774,NA,7
380,"96772","batch",312.8396494872868,68.88984315160823,110.67502227989671,1452.857142857143,NA,5888,18.67768226602926,NA,7
381,"96773","batch",311.31312080286443,61.472461215798454,110.77238371753012,1452.857142857143,NA,5763,18.505319420873906,NA,7
382,"96774","batch",314.54233223199844,64.6401887769272,111.98040046653163,1452.857142857143,NA,6029,18.871066779171812,NA,7
383,"96775","batch",316.7478955723345,52.35248489232243,103.01302136865996,1452.857142857143,NA,6217,19.123364657217117,NA,7
384,"96776","batch",324.4852975066751,60.6311965014215,133.43403081992733,1452.857142857143,NA,6910,20.02497415342825,NA,7
385,"96777","batch",306.57186756283045,62.93467670594124,98.29177595141736,1452.857142857143,NA,5388,17.975977867076214,NA,7
386,"97841","batch",331.7794783078134,60.83749618510443,117.73720736059192,1495,NA,7616,20.899517382706534,NA,8
387,"97842","batch",345.12406601570547,51.058244869347135,119.16560444590303,1495,NA,9052,22.565935528032153,NA,8
388,"97843","batch",345.9601211603731,66.86774427089533,138.77055137729033,1495,NA,9148,22.673366572157413,NA,8
389,"97844","batch",328.72418495453894,49.28251364395745,124.37699324427925,1495,NA,7314,20.53020737054461,NA,8
390,"98851","batch",349.11948839202523,59.69176561658891,120.61616595807035,1322,NA,9520,23.082716062396468,NA,8
391,"98852","batch",329.535749591887,70.0184578743884,118.48357206827396,1322,NA,7393,20.627879400562673,NA,8
392,"98853","batch",329.4470466263592,64.84810804824367,125.92471153943255,1322,NA,7384,20.617189055741527,NA,8
393,"98854","batch",348.20551844500005,73.05145126413986,143.75846659116007,1322,NA,9411,22.963741816747913,NA,8
394,"98855","batch",338.16885446198285,64.76146171032612,122.84369331489451,1322,NA,8280,21.68628408636238,NA,8
395,"99751","batch",304.7164244093001,54.5035611884082,99.9299763120383,1150,NA,5247,17.771249439536348,NA,7
396,"99752","batch",309.35924925096333,50.8554847994908,102.07932391154965,1150,NA,5606,18.286087006652135,NA,7
397,"99753","batch",316.8357046190649,68.69291998872063,126.98176202017463,1150,NA,6224,19.133451690305893,NA,7
398,"99754","batch",308.4825369864702,56.26281890542511,94.93023066921383,1150,NA,5537,18.18821551512212,NA,7
399,"99755","batch",309.4377618227154,52.03176861018275,132.10925680474864,1150,NA,5612,18.294866751804662,NA,7
400,"100751","batch",304.54829696565866,60.507275735148575,104.96684637769047,1192,NA,5234,17.7527646720857,NA,7
401,"100752","batch",316.81306261755526,64.95228622955831,108.53572730158042,1192,NA,6222,19.13085038588777,NA,7
402,"100753","batch",305.44167914800346,67.86077922145206,108.17522045290409,1192,NA,5302,17.85111349825842,NA,7
403,"100754","batch",323.90507528558373,55.69433105223125,121.65979944607558,1192,NA,6856,19.956450626080912,NA,7
404,"100755","batch",322.5483638085425,56.69090453198076,116.2978494386593,1192,NA,6731,19.79681049823886,NA,7
405,"101751","batch",323.64872930571437,56.772312436302826,101.09346367713084,1310,NA,6832,19.926224422199958,NA,7
406,"101752","batch",318.3685780297965,55.88453310000923,114.92455647593306,1310,NA,6357,19.310068199864926,NA,7
407,"101753","batch",309.8885695822537,54.12056103765602,112.07574810144142,1310,NA,5648,18.345326719644113,NA,7
408,"101754","batch",319.7444209661335,56.66690040589262,117.77625334169613,1310,NA,6478,19.46944900546409,NA,7
409,"101755","batch",301.2675882074982,63.54058569649871,98.69046289261922,1310,NA,4992,17.394245166536102,NA,7
410,"102751","batch",323.5674090925604,55.05911727633274,98.42530143814736,1114,NA,6824,19.916641937456045,NA,7
411,"102752","batch",324.84998142905533,57.20313607290214,112.66099765311054,1114,NA,6944,20.068120140381332,NA,7
412,"102753","batch",309.577737884596,60.33305828610249,102.41884850001544,1114,NA,5623,18.310525852739232,NA,7
413,"102754","batch",318.94324152357876,65.84365302460598,107.23037304377645,1114,NA,6408,19.376539403028332,NA,7
414,"102755","batch",320.0298165716231,53.8881002950316,106.37157053406332,1114,NA,6504,19.50261224959891,NA,7
415,"103721","batch",317.9406161531806,55.00156238144314,109.37601324293232,1245,NA,6320,19.260657920698694,NA,7
416,"103722","batch",312.41980092972517,60.16952118279033,107.77336614310205,1245,NA,5853,18.63018132614261,NA,7
417,"104671","batch",275.23807177413255,54.344361273421484,99.86630970870777,1098.5714285714287,NA,3360,14.687121300023282,NA,6
418,"104672","batch",266.09456999064423,45.474910721950394,97.20539726651116,1098.5714285714287,NA,2898,13.789385012745864,NA,6
419,"104673","batch",285.0556000666693,43.56733483467331,93.97282809770448,1098.5714285714287,NA,3917,15.680737212070369,NA,6
420,"104674","batch",291.31687197531573,62.764355581770985,99.40013930651628,1098.5714285714287,NA,4309,16.331392141260274,NA,6
421,"104675","batch",272.30116439657286,56.104006894490475,95.93639483193647,1098.5714285714287,NA,3206,14.395937071081384,NA,6
422,"104676","batch",276.2218999876641,45.30279788116884,104.2092123712362,1098.5714285714287,NA,3413,14.785276233485092,NA,6
423,"104677","batch",283.48753741546534,50.13564591209494,97.87647657637922,1098.5714285714287,NA,3824,15.519894089971693,NA,6
424,"105691","batch",258.0151627396699,37.21756766482271,79.0325790668965,975.5555555555555,NA,2531,13.017097778442785,NA,6
425,"105692","batch",267.87988229328766,50.09196145096717,93.35921646645212,975.5555555555555,NA,2984,13.96265168287836,NA,6
426,"105693","batch",270.8824155339971,56.82226078654513,92.4797036643447,975.5555555555555,NA,3133,14.256242049142156,NA,6
427,"105694","batch",255.1802392853424,37.20458841039633,97.36125173661387,975.5555555555555,NA,2412,12.750590148733686,NA,6
428,"105695","batch",296.69602448423393,49.079153929282405,105.84182212197985,975.5555555555555,NA,4668,16.901441791494616,NA,6
429,"105696","batch",292.0808192687109,48.870112677799995,97.72421325261406,975.5555555555555,NA,4358,16.41171785194581,NA,6
430,"105697","batch",294.09223151160404,49.07052881652792,99.66399081795947,975.5555555555555,NA,4491,16.624204956156216,NA,6
431,"105698","batch",296.8499109146651,42.900510199608455,100.32588493339927,975.5555555555555,NA,4679,16.91790420268383,NA,6
432,"105699","batch",254.55057104001753,46.71053648689871,87.74171508379386,975.5555555555555,NA,2386,12.691703989639006,NA,6
433,"106581","batch",219.55921258451417,31.304631768607205,73.8805136288689,696.25,NA,1247,9.582841268417786,NA,5
434,"106582","batch",227.35538121615537,38.43437920055554,80.642826533971,696.25,NA,1454,10.249138739919879,NA,5
435,"106583","batch",206.14745679451153,36.441989027002286,69.30991968881149,696.25,NA,946,8.468934261425083,NA,5
436,"106584","batch",240.28269757260568,40.36533239951742,79.22697076651097,696.25,NA,1853,11.386375484879338,NA,5
437,"106585","batch",237.24244554457255,44.698431944609226,75.26116236451404,696.25,NA,1752,11.115161932279157,NA,5
438,"106586","batch",203.5553016557824,33.56618076540754,69.68493043846915,696.25,NA,895,8.258162212047283,NA,5
439,"106587","batch",224.62630908656865,35.41125543799176,74.7126602397479,696.25,NA,1379,10.014274725616392,NA,5
440,"106588","batch",246.1053741921205,45.528883518174446,84.36070983362434,696.25,NA,2058,11.91248769682607,NA,5
441,"107611","batch",253.0348930163309,41.924166160516265,92.38768339387498,1130,NA,2324,12.550413553469149,NA,6
442,"108731","batch",308.0558031760156,67.66862004582546,120.94137001606713,1183.3333333333333,NA,5503,18.14068825005872,NA,7
443,"108732","batch",313.02041169442236,56.88815993192132,103.67668693369093,1183.3333333333333,NA,5903,18.69815571534784,NA,7
444,"108733","batch",315.6339744422585,63.129698074248445,123.54171691459997,1183.3333333333333,NA,6121,18.995686078929413,NA,7
445,"1","DFO",82,9,23,7,NA,NA,0,12,NA
446,"96","DFO",88,11,23,7,NA,NA,0.07061794680805367,1,NA
447,"30","DFO",90,12,25,9,NA,NA,0.1954834311241882,9,NA
448,"52","DFO",123,22,NA,NA,NA,98,2.3314809908108955,NA,NA
449,"183","DFO",124,14,36,25,NA,101,2.398550961548594,10,NA
450,"23","DFO",143,21,42,48,NA,190,3.7011089214547432,NA,NA
451,"34","DFO",143,22,47,50,NA,190,3.7011089214547432,10,NA
452,"181","DFO",149,33,48,47,NA,227,4.124021176445453,12,NA
453,"172","DFO",151,24,49,NA,NA,241,4.266277453483806,NA,NA
454,"24","DFO",163,35,50,69,NA,337,5.133732857355845,2,NA
455,"124","DFO",183,38,58,100,NA,561,6.635428365843794,15,NA
456,"25","DFO",196,41,64,131,NA,758,7.651841608535669,14,NA
457,"180","DFO",211,34,68,149,NA,1048,8.86737688697191,13,NA
458,"182","DFO",225,35,77,200,NA,1389,10.04633013664967,NA,NA
459,"174","DFO",226,54,81,250,NA,1416,10.132273272086715,NA,NA
460,"7","DFO",227,37,76,211,8.5,1444,10.218454161327315,13,NA
461,"173","DFO",229,50,76,240,NA,1500,10.39153448862036,7,NA
462,"179","DFO",233,39,82,260,NA,1619,10.740606973660698,17,NA
463,"75","DFO",234,38,79,247,NA,1649,10.828489699442407,12,NA
464,"167","DFO",245,54,93,360,NA,2017,11.811925149118629,NA,NA
465,"166","DFO",251,47,92,320,NA,2243,12.36172437085575,12,NA
466,"89","DFO",254,44,84,327,31.2,2363,12.640306005309114,NA,NA
467,"171","DFO",259,55,92,360,NA,2574,13.110217291922023,NA,NA
468,"37","DFO",262,41,95,340,NA,2707,13.39560448358948,NA,NA
469,"2","DFO",272,46,94,410,NA,3190,14.366230942990843,NA,NA
470,"168","DFO",277,49,91,380,NA,3455,14.863125616356346,NA,NA
471,"10","DFO",280,45,97,420,NA,3622,15.16511177303558,NA,NA
472,"40","DFO",287,49,98,430,NA,4036,15.881343188664687,NA,NA
473,"42","DFO",287,51,104,510,NA,4036,15.881343188664687,NA,NA
474,"21","DFO",288,55,107,550,NA,4098,15.985019562227276,NA,NA
475,"178","DFO",289,50,99,520,NA,4161,16.089042124403143,NA,NA
476,"161","DFO",290,62,103,720,NA,4224,16.193413194875884,NA,NA
477,"29","DFO",292,58,104,NA,NA,4353,16.403210256729192,NA,NA
478,"170","DFO",292,52,101,460,NA,4353,16.403210256729192,NA,NA
479,"15","DFO",293,47,97,650,NA,4419,16.50864100571192,NA,NA
480,"17","DFO",297,53,113,NA,NA,4689,16.93396876721079,NA,NA
481,"83","DFO",298,50,94,410,66,4759,17.041214287528387,16,NA
482,"141","DFO",301,55,104,550,12.1,4972,17.36518401228812,12,NA
483,"48","DFO",302,54,106,550,NA,5045,17.47392695981333,NA,NA
484,"33","DFO",303,46,98,530,NA,5119,17.58305082078088,NA,NA
485,"85","DFO",303,59,105,500,21.5,5119,17.58305082078088,14,NA
486,"39","DFO",309,61,121,790,NA,5578,18.245945141763862,NA,NA
487,"35","DFO",310,54,118,NA,NA,5657,18.357811995579347,NA,NA
488,"177","DFO",313,54,112,610,NA,5901,18.695843176499103,NA,NA
489,"9","DFO",314,50,101,530,NA,5984,18.80934027076216,NA,NA
490,"142","DFO",314,63,115,650,NA,5984,18.80934027076216,NA,NA
491,"4","DFO",316,62,117,1150,NA,6153,19.037582539996762,NA,NA
492,"44","DFO",316,56,114,570,NA,6153,19.037582539996762,NA,NA
493,"152","DFO",316,59,123,840,NA,6153,19.037582539996762,NA,NA
494,"49","DFO",317,50,112,570,NA,6238,19.152333841010094,NA,NA
495,"16","DFO",318,60,115,510,NA,6325,19.267509393583428,NA,NA
496,"176","DFO",318,47,104,490,NA,6325,19.267509393583428,NA,NA
497,"6","DFO",320,53,110,680,NA,6501,19.499145883309875,NA,NA
498,"164","DFO",320,63,101,790,NA,6501,19.499145883309875,NA,NA
499,"41","DFO",321,54,109,NA,NA,6591,19.615613223897903,NA,NA
500,"165","DFO",321,68,125,770,NA,6591,19.615613223897903,NA,NA
501,"3","DFO",322,55,123,720,NA,6681,19.732517623977934,NA,NA
502,"32","DFO",322,58,127,770,NA,6681,19.732517623977934,NA,NA
503,"13","DFO",323,61,116,780,NA,6772,19.849862376159873,NA,NA
504,"80","DFO",323,54,107,680,NA,6772,19.849862376159873,16,NA
505,"169","DFO",323,59,105,380,NA,6772,19.849862376159873,NA,NA
506,"50","DFO",324,59,118,850,NA,6865,19.967650810401885,NA,NA
507,"130","DFO",324,57,103,600,NA,6865,19.967650810401885,22,NA
508,"157","DFO",325,68,124,870,57.9,6958,20.08588629457745,18,NA
509,"84","DFO",326,54,111,590,NA,7052,20.204572235053153,28,NA
510,"36","DFO",327,48,110,470,15.2,7147,20.323712077277513,14,NA
511,"38","DFO",328,47,100,530,NA,7243,20.443309306381177,NA,NA
512,"101","DFO",328,56,109,660,15.6,7243,20.443309306381177,28,NA
